Trait,Chromosome,Marker,Position(cM),LOD(H0:H1),R2(H0:H1),TR2(H0:H1),Additive(H1),S1
6,10,1,0.01,0.403478,0.008679,0.481089,0.077532,0.935836
6,10,2,0.16,0.403478,0.008679,0.481089,0.077532,0.935835
6,10,3,0.94,0.402641,0.008662,0.481072,0.07746,0.934553
6,10,4,1.8,0.331384,0.007177,0.479587,0.070718,0.811082
6,10,5,1.89,0.32775,0.007105,0.479515,0.07036,0.806512
6,10,5,2.89,0.184836,0.004162,0.476572,0.05419,0.643697
6,10,5,3.89,0.075387,0.001673,0.474083,0.034694,0.535772
6,10,7,4.3,0.291112,0.006278,0.478688,0.069011,0.165781
6,10,7,5.3,0.239267,0.005294,0.477704,0.063008,0.179726
6,10,7,6.3,0.188127,0.004168,0.476578,0.055628,0.1973
6,10,8,7.02,0.153632,0.003351,0.475761,0.049726,0.213392
6,10,9,7.15,0.150708,0.003307,0.47571600000000003,0.049361,0.214539
6,10,9,8.15,0.097589,0.002317,0.474727,0.040968,0.264543
6,10,9,9.15,0.05139,0.001264,0.473674,0.030038,0.332191
6,10,9,10.15,0.018564,4.47e-4,0.472857,0.017756,0.413249
6,10,10,11.03,0.003784,8.6e-5,0.472496,0.007733,0.483355
6,10,11,11.46,0.025081,5.63e-4,0.472973,0.019793,0.416676
6,10,12,11.91,0.006238,1.39e-4,0.472549,0.009848,0.468434
6,10,13,12.57,0.01136,2.51e-4,0.472661,-0.013254,0.652082
6,10,13,13.57,0.056214,0.001324,0.473734,-0.030345,0.792104
6,10,14,14.32,0.111105,0.002643,0.475053,-0.042801,0.879279
6,10,14,15.32,0.122866,0.003128,0.475537,-0.046185,0.932742
6,10,15,15.76,0.116972,0.002773,0.475183,-0.043405,0.935049
6,10,15,16.76,0.185312,0.004556,0.476965,-0.055628,0.786685
6,10,16,17.49,0.221963,0.004975,0.477385,-0.058159,0.655122
6,10,17,17.88,0.420528,0.009154,0.481564,-0.079043,0.416574
6,10,18,18.2,0.457948,0.009947,0.482357,-0.08243,0.41566
6,10,18,19.2,0.470542,0.010651,0.483061,-0.085518,0.41314
6,10,18,20.2,0.456176,0.010096,0.482506,-0.083649,0.387322
6,10,19,20.66,0.444572,0.009566,0.481976,-0.08165,0.372194
6,10,20,21.15,0.556775,0.011947,0.484357,-0.090783,0.407307
6,10,20,22.15,0.397133,0.008636,0.481045,-0.076748,0.383721
6,10,23,22.46,0.666073,0.014253,0.486663,-0.099516,0.475787
6,10,23,23.46,0.603699,0.013117,0.485527,-0.095569,0.460732
6,10,23,24.46,0.534979,0.011591,0.484001,-0.090007,0.440151
6,10,26,24.89,0.158673,0.003458,0.475868,-0.049132,0.539719
6,10,27,24.99,0.105351,0.00228,0.47469,-0.039938,0.544653
6,10,27,25.99,0.096122,0.002085,0.474495,-0.038102,0.530219
6,10,28,26.55,0.095888,0.002086,0.474496,-0.038071,0.525146
6,10,29,26.79,0.223418,0.004838,0.477248,-0.058055,0.606171
6,10,29,27.79,0.237378,0.005191,0.4776,-0.060087,0.616004
6,10,29,28.79,0.251274,0.005512,0.477922,-0.061901,0.624283
6,10,29,29.79,0.264981,0.005794,0.478204,-0.063475,0.630567
6,10,29,30.79,0.27839,0.006031,0.47844,-0.064796,0.634519
6,10,31,31.15,0.282995,0.006102,0.478512,-0.065198,0.635308
6,10,32,32.04,0.315172,0.007056,0.479466,-0.070065,0.581564
6,10,33,32.1,0.422777,0.009095,0.481505,-0.07947,0.41105
6,10,34,33.02,0.363909,0.007834,0.480243,-0.073642,0.42913
6,10,36,33.79,0.361468,0.00779,0.4802,-0.073439,0.428517
6,10,37,34.69,0.152367,0.003294,0.475704,-0.047932,0.398342
6,10,37,35.69,0.12494,0.002717,0.475127,-0.043593,0.393662
6,10,38,36.36,0.104059,0.002255,0.474665,-0.03976,0.391798
6,10,39,36.47,0.071262,0.001543,0.473953,-0.032856,0.393493
6,10,41,36.81,0.071859,0.001558,0.473968,-0.033015,0.392838
6,10,42,37.73,0.124133,0.002688,0.475098,-0.043538,0.346974
6,10,43,38.19,0.057853,0.001254,0.473663,-0.030033,0.38421
6,10,45,38.65,0.093101,0.002017,0.474426,-0.03831,0.369348
6,10,45,39.65,0.120974,0.002698,0.475108,-0.044271,0.355013
6,10,48,40.46,0.142577,0.003096,0.475506,-0.047487,0.346481
6,10,49,40.75,0.214099,0.004624,0.477034,-0.058259,0.312605
6,10,50,40.91,0.19321,0.004187,0.476597,-0.055038,0.312151
6,10,53,41.36,0.531915,0.011417,0.483827,-0.091528,0.285206
6,10,54,41.62,0.470873,0.010128,0.482538,-0.08583,0.279195
6,10,57,42.11,0.522368,0.011216,0.483626,-0.089126,0.279657
6,10,65,42.15,0.570237,0.012223,0.484633,-0.092935,0.316685
6,10,67,42.25,0.570237,0.012223,0.484633,-0.092935,0.316685
6,10,69,42.3,0.185604,0.00401,0.47642,-0.052824,0.555588
6,10,69,43.3,0.185602,0.004012,0.476422,-0.052839,0.555585
6,10,74,43.68,0.161956,0.003553,0.475963,-0.049723,0.548887
6,10,75,43.87,0.028332,6.14e-4,0.473024,0.020733,0.585089
6,10,77,44.79,0.027383,5.94e-4,0.473004,0.020403,0.584458
6,10,81,45.62,0.028331,6.14e-4,0.473024,0.020733,0.585087
6,10,81,46.62,0.028331,6.14e-4,0.473024,0.020737,0.585087
6,10,87,46.88,0.025557,5.54e-4,0.472964,0.020321,0.584359
6,10,89,47,0.017586,3.81e-4,0.472791,0.01679,0.56799
6,10,89,48,0.09761,0.002163,0.474573,0.04061,0.599607
6,10,91,48.24,0.325733,0.007017,0.479427,0.073247,0.558553
6,10,93,48.69,0.300545,0.00648,0.478889,0.070426,0.531605
6,10,93,49.69,0.342385,0.007376,0.479785,0.074628,0.606687
6,10,94,49.71,0.342693,0.00738,0.47979,0.074645,0.607193
6,10,95,49.87,0.342396,0.007374,0.479784,0.074599,0.608617
6,10,95,50.87,0.367378,0.007914,0.480324,0.076249,0.694257
6,10,96,51.13,0.375377,0.008086,0.480496,0.076901,0.71391
6,10,96,52.13,0.48496,0.01097,0.48338,0.088933,0.844657
6,10,96,53.13,0.578846,0.012781,0.485191,0.09596,0.976412
6,10,97,53.49,0.607868,0.013165,0.485575,0.097535,1.016677
6,10,98,53.88,0.639591,0.013694,0.486104,0.099458,1.042637
6,10,99,54.09,0.625123,0.013433,0.485843,0.098429,1.027073
6,10,100,54.31,0.609434,0.013153,0.485563,0.097316,1.01053
6,10,100,55.31,0.474054,0.010651,0.483061,0.087705,0.874154
6,10,101,55.79,0.390037,0.008399,0.480809,0.077898,0.751373
6,10,101,56.79,0.26415,0.006112,0.478522,0.066326,0.67807
6,10,101,57.79,0.143611,0.00329,0.4757,0.048702,0.612378
6,10,103,58.2,0.104304,0.002297,0.474707,0.040758,0.599594
6,10,104,58.4,0.128131,0.002771,0.475181,0.045109,0.653215
6,10,104,59.4,0.128128,0.002772,0.475182,0.045116,0.653211
6,10,105,59.64,0.123876,0.002691,0.475101,0.044447,0.651086
6,10,106,60,0.012802,2.77e-4,0.472687,0.014211,0.579653
6,10,107,60.58,0.005096,1.11e-4,0.472521,0.009089,0.559831
6,10,108,61.24,9.69e-4,2.1e-5,0.472431,-0.003936,0.534883
6,10,108,62.24,0.018104,4.14e-4,0.472824,-0.017379,0.482825
6,10,110,62.77,0.00818,1.78e-4,0.472587,-0.011329,0.478543
6,10,111,63.48,0.057252,0.001249,0.473658,-0.03024,0.415408
6,10,111,64.48,0.057341,0.001253,0.473663,-0.03038,0.423685
6,10,112,64.91,0.057128,0.001245,0.473655,-0.030323,0.427103
6,10,113,65.55,0.048866,0.001065,0.473475,-0.028028,0.431437
6,10,113,66.55,0.009483,2.08e-4,0.472617,-0.012297,0.487291
6,10,114,66.62,0.008002,1.73e-4,0.472583,-0.01124,0.491301
6,10,114,67.62,0.006253,1.41e-4,0.472551,-0.010132,0.494584
6,10,114,68.62,0.004492,1.02e-4,0.472511,-0.008584,0.499692
6,10,114,69.62,0.002916,6.3e-5,0.472473,-0.006773,0.506422
6,10,115,69.66,0.002873,6.2e-5,0.472472,-0.006717,0.506641
6,10,116,69.92,0.003801,8.3e-5,0.472492,-0.007735,0.502738
6,10,117,70.11,0.041783,9.05e-4,0.473315,-0.025592,0.473491
6,10,118,70.15,0.036517,7.95e-4,0.473204,-0.023975,0.473464
6,10,119,70.26,0.003056,6.6e-5,0.472476,-0.00693,0.50582
6,10,120,71.21,0.041671,9.06e-4,0.473316,-0.025931,0.480192
6,10,121,72.12,0.003228,7e-5,0.47248,0.007152,0.519197
6,10,121,73.12,0.032874,7.47e-4,0.473157,0.023277,0.455084
6,10,122,73.95,0.075626,0.001638,0.474048,0.034402,0.40011
6,10,122,74.95,0.04524,0.001005,0.473415,0.026986,0.431309
6,10,124,75.51,0.030539,6.61e-4,0.473071,0.021946,0.450687
6,10,124,76.51,0.030529,6.64e-4,0.473073,0.021976,0.450701
6,10,124,77.51,0.03052,6.63e-4,0.473073,0.021972,0.450709
6,10,126,78.47,0.030512,6.61e-4,0.473071,0.021936,0.450713
6,10,127,78.93,0.030538,6.61e-4,0.473071,0.021945,0.450688
6,10,128,79.08,0.038795,8.54e-4,0.473264,0.024922,0.443785
6,10,130,79.14,0.085487,0.001855,0.474265,0.03663,0.425867
6,10,133,79.29,0.043157,9.37e-4,0.473347,0.026141,0.434723
6,10,134,79.66,0.15519,0.003357,0.475767,0.049285,0.435291
6,10,135,80.18,0.230686,0.004979,0.477389,0.05951,0.460103
6,10,137,80.66,0.219513,0.004739,0.477149,0.057548,0.466533
6,10,137,81.66,0.242555,0.005274,0.477684,0.060767,0.474053
6,10,137,82.66,0.265728,0.005769,0.478178,0.063632,0.48116
6,10,138,83.46,0.285709,0.006165,0.478575,0.065853,0.486941
6,10,138,84.46,0.470906,0.010224,0.482634,0.084746,0.575412
6,10,140,84.68,0.508789,0.010932,0.483341,0.087659,0.593546
6,10,140,85.68,0.406547,0.008816,0.481226,0.078577,0.551805
6,10,141,85.92,0.381856,0.008222,0.480632,0.075898,0.540727
6,10,141,86.92,0.405027,0.008973,0.481383,0.079135,0.547259
6,10,141,87.92,0.411383,0.008941,0.481351,0.078923,0.53144
6,10,142,88.02,0.417576,0.00906,0.48147,0.079455,0.532286
6,10,143,88.26,0.561641,0.012146,0.484556,0.092333,0.600703
6,10,144,88.93,0.817093,0.017541,0.489951,0.111134,0.688599
6,10,144,89.93,0.406032,0.008908,0.481318,0.079836,0.846572
6,10,145,90,0.379181,0.00816,0.48057,0.076474,0.864749
6,10,145,91,0.379806,0.008225,0.480635,0.076489,0.856227
6,10,145,92,0.378733,0.008169,0.480579,0.076019,0.83405
6,10,146,92.2,0.369075,0.007958,0.480368,0.074981,0.819104
6,10,147,92.27,0.312284,0.00673,0.47914,0.068885,0.75435
6,10,148,92.35,0.311186,0.006723,0.479133,0.068827,0.750242
6,10,148,93.35,0.44184,0.01011,0.48252,0.08417,0.589425
6,10,148,94.35,0.541289,0.011688,0.484098,0.09055,0.494704
6,10,149,94.43,0.527407,0.011385,0.483795,0.089429,0.482185
6,10,150,94.51,0.381346,0.008207,0.480617,0.076465,0.402637
6,10,150,95.51,0.381346,0.008207,0.480617,0.076465,0.402637
6,10,151,95.53,0.381346,0.008207,0.480617,0.076464,0.402637
6,10,153,95.99,0.38109,0.008206,0.480616,0.076462,0.403114
6,10,153,96.99,0.349369,0.007908,0.480318,0.075035,0.454482
6,10,153,97.99,0.305245,0.007022,0.479431,0.070705,0.517602
6,10,153,98.99,0.250582,0.005523,0.477933,0.062733,0.598095
6,10,154,99.23,0.237021,0.005116,0.477526,0.060389,0.618117
6,10,156,99.31,0.128136,0.002772,0.475181,0.044538,0.561065
6,10,159,99.76,0.279804,0.006034,0.478444,0.065629,0.659942
6,10,159,100.76,0.279806,0.006038,0.478448,0.065651,0.659943
6,10,161,101.19,0.37429,0.008056,0.480466,0.077588,0.732034
6,10,163,101.85,0.161823,0.003498,0.475908,0.051792,0.702716
6,10,166,102.02,0.169426,0.003704,0.476113,0.053279,0.70735
6,10,167,102.31,0.374254,0.008056,0.480466,0.078259,0.772876
6,10,167,103.31,0.37424,0.008071,0.480481,0.078323,0.772848
6,10,167,104.31,0.374211,0.008055,0.480465,0.078256,0.772855
7,1,1,0.01,0.838779,0.0159,0.547564,-0.618023,11.881716
7,1,3,0.23,0.956513,0.018177,0.549842,-0.663088,11.962265
7,1,4,0.63,0.911133,0.017228,0.548893,-0.636876,11.298408
7,1,4,1.63,0.976914,0.019078,0.550743,-0.669804,11.436189
7,1,4,2.63,1.036657,0.020614,0.552279,-0.696623,11.582957
7,1,4,3.63,1.087704,0.021717,0.553381,-0.716118,11.729896
7,1,4,4.63,1.127396,0.022267,0.553932,-0.726942,11.881718
7,1,4,5.63,1.153071,0.022142,0.553807,-0.727404,12.065968
7,1,8,6.12,1.064273,0.020066,0.551731,-0.696932,11.981616
7,1,8,7.12,1.33305,0.025366,0.557031,-0.788691,12.350684
7,1,9,7.59,1.435174,0.026838,0.558503,-0.813824,12.448526
7,1,12,8.52,1.322487,0.024797,0.556461,-0.806897,13.63935
7,1,12,9.52,1.315061,0.024917,0.556582,-0.813966,13.990899
7,1,15,9.85,1.294747,0.024285,0.555949,-0.807388,13.878149
7,1,15,10.85,1.208683,0.023303,0.554967,-0.789078,13.846125
7,1,15,11.85,1.105305,0.021635,0.553299,-0.75809,13.772593
7,1,15,12.85,0.980226,0.018883,0.550548,-0.705274,13.633605
7,1,16,13.22,0.925601,0.017512,0.549177,-0.677876,13.570518
7,1,20,14.15,0.468695,0.008938,0.540603,-0.486154,13.870459
7,1,20,15.15,0.468659,0.008955,0.540619,-0.486517,13.871955
7,1,20,16.15,0.46869,0.00894,0.540605,-0.486202,13.870655
7,1,25,16.24,0.643291,0.012232,0.543897,-0.562169,13.769553
7,1,25,17.24,0.794943,0.015344,0.547009,-0.624254,13.707232
7,1,28,17.9,0.877521,0.016601,0.548266,-0.647479,13.658382
7,1,28,18.9,1.010554,0.019205,0.55087,-0.691955,13.719935
7,1,32,19.32,1.140043,0.021447,0.553112,-0.730168,13.838896
7,1,32,20.32,1.09602,0.020821,0.552485,-0.71814,13.787449
7,1,32,21.32,1.048604,0.019974,0.551639,-0.702127,13.715152
7,1,32,22.32,0.997786,0.018893,0.550557,-0.681631,13.628036
7,1,43,22.6,0.047938,9.22e-4,0.532587,-0.146943,17.908231
7,1,45,23.59,0.056347,0.001086,0.53275,-0.157364,18.130995
7,1,45,24.59,0.165244,0.003428,0.535093,-0.279254,17.793733
7,1,55,25.49,0.173504,0.003329,0.534993,-0.280136,16.607592
7,1,56,26.4,0.186422,0.003578,0.535243,-0.292772,16.248204
7,1,56,27.4,0.22148,0.004486,0.536151,-0.326912,16.254112
7,1,56,28.4,0.252119,0.005152,0.536817,-0.349535,16.272748
7,1,56,29.4,0.276465,0.005516,0.537181,-0.360966,16.28036
7,1,58,30.11,0.28848,0.005587,0.537252,-0.362824,16.28463
7,1,61,30.44,0.099424,0.001913,0.533578,-0.212226,17.84011
7,1,61,31.44,0.099839,0.002139,0.533804,-0.224548,18.210123
7,1,61,32.44,0.087242,0.001814,0.533478,-0.20741,18.499455
7,1,64,32.96,0.086553,0.001664,0.533329,-0.196765,18.685052
7,1,64,33.96,0.051802,0.001027,0.532692,-0.154924,18.383257
7,1,64,34.96,0.024708,4.94e-4,0.532158,-0.10777,18.061775
7,1,64,35.96,0.007233,1.42e-4,0.531806,-0.057987,17.755125
7,1,67,36.43,0.002694,5.2e-5,0.531717,-0.035139,17.626539
7,1,67,37.43,0.001887,3.6e-5,0.531701,-0.029344,17.601688
7,1,73,38.32,0.062911,0.00121,0.532874,0.170928,16.852928
7,1,73,39.32,0.064735,0.001251,0.532916,0.173836,16.874184
7,1,73,40.32,0.066604,0.001289,0.532954,0.176522,16.894843
7,1,73,41.32,0.068515,0.001324,0.532988,0.178965,16.914716
7,1,79,42.23,0.048429,9.32e-4,0.532597,0.151613,17.202103
7,1,79,43.23,0.093623,0.001832,0.533497,0.214909,17.151919
7,1,86,43.59,0.167954,0.003224,0.534889,0.281345,17.188207
7,1,86,44.59,0.096911,0.00187,0.533535,0.216022,17.108363
7,1,88,44.68,0.211911,0.004062,0.535727,0.324503,17.138096
7,1,92,45.54,0.212621,0.004313,0.535978,0.329188,16.760602
7,1,96,45.61,0.573988,0.010923,0.542587,0.52524,13.545145
7,1,96,46.61,0.573978,0.010927,0.542592,0.525327,13.545325
7,1,97,46.87,0.572704,0.010907,0.542572,0.524937,13.552457
7,1,97,47.87,0.430826,0.008832,0.540497,0.479477,14.431567
7,1,97,48.87,0.267047,0.005371,0.537035,0.381624,15.840272
7,1,104,49.18,0.248889,0.00477,0.536435,0.365619,16.627111
7,1,104,50.18,0.243063,0.004819,0.536484,0.370613,16.654537
7,1,104,51.18,0.22405,0.004328,0.535993,0.354951,16.606767
7,1,109,51.31,0.220591,0.004228,0.535893,0.351377,16.598216
7,1,109,52.31,0.186209,0.003611,0.535276,0.327415,16.71606
7,1,109,53.31,0.15305,0.002969,0.534634,0.300028,16.809965
7,1,110,54.19,0.136138,0.002664,0.534328,0.288063,16.803722
7,1,113,54.33,0.268766,0.005148,0.536813,0.413608,16.051505
7,1,113,55.33,0.273399,0.005329,0.536994,0.435748,15.649783
7,1,124,56,3.689391,0.081201,0.505082,1.383176,9.6799
7,1,124,57,3.818409,0.085097,0.508978,1.431954,10.004147
7,1,125,57.08,3.78246,0.083192,0.507073,1.420053,10.315315
7,1,125,58.08,4.071053,0.09074,0.514621,1.485976,11.722838
7,1,126,58.44,4.026591,0.087942,0.511823,1.463563,11.494184
7,1,131,58.97,3.273693,0.072553,0.496434,1.320179,13.65976
7,1,134,59.92,3.273504,0.072549,0.496429,1.320272,13.657055
7,1,135,60.61,3.318542,0.073801,0.497682,1.339742,13.106895
7,1,139,60.69,3.584337,0.079096,0.502977,1.378739,13.806834
7,1,140,61.64,3.893621,0.085241,0.509122,1.442722,14.8874
7,1,140,62.64,3.866486,0.085536,0.509417,1.442997,14.508584
7,1,140,63.64,3.795958,0.083711,0.507591,1.428565,13.605687
7,1,144,63.94,3.765242,0.08263,0.50651,1.420479,13.296269
7,1,144,64.94,3.764839,0.082838,0.506719,1.422036,13.286336
7,1,144,65.94,3.764953,0.082779,0.50666,1.421597,13.28913
7,1,155,66.52,5.036646,0.107773,0.531654,1.604671,17.443062
7,1,155,67.52,4.917059,0.106273,0.530154,1.591374,17.543359
7,1,155,68.52,4.75811,0.102845,0.526725,1.562447,17.343272
7,1,167,68.82,3.807839,0.085555,0.509436,1.408221,15.419907
7,1,168,68.88,4.261271,0.092594,0.516474,1.459588,15.421214
7,1,168,69.88,4.26083,0.092807,0.516688,1.461159,15.410422
7,1,168,70.88,4.260984,0.09274,0.51662,1.460663,15.413793
7,1,173,71.42,4.261303,0.092592,0.516473,1.459576,15.421255
7,1,173,72.42,4.261237,0.092623,0.516504,1.459804,15.419689
7,1,174,72.66,4.256173,0.092549,0.51643,1.459159,15.415527
7,1,174,73.66,3.512013,0.08048,0.504361,1.354398,13.07442
7,1,180,73.94,3.259784,0.072371,0.496251,1.282214,10.333205
7,1,192,74.18,2.739838,0.061378,0.485258,1.174706,10.267728
7,1,192,75.18,2.739766,0.061408,0.485289,1.174991,10.268179
7,1,201,75.55,2.964796,0.066118,0.489999,1.214624,8.014178
7,1,211,76.48,1.917071,0.043679,0.46756,0.98165,8.982425
7,1,213,77.4,0.045141,8.7e-4,0.532534,0.162088,16.182214
7,1,222,78.02,0.037174,7.16e-4,0.532381,0.148771,16.164507
7,1,224,78.95,0.079908,0.001536,0.5332,0.221212,15.437468
7,1,224,79.95,0.079906,0.001537,0.533202,0.221277,15.437546
7,1,237,80.38,0.202329,0.003879,0.535544,0.337221,14.336569
7,1,237,81.38,0.202327,0.00388,0.535545,0.337257,14.336619
7,1,240,81.55,0.201323,0.003863,0.535528,0.336523,14.341166
7,1,240,82.55,0.102495,0.001994,0.533659,0.24354,14.994854
7,1,244,82.7,0.103943,0.001997,0.533661,0.247693,14.847147
7,1,248,82.98,0.105394,0.002027,0.533692,0.249512,14.831583
7,1,253,83.94,0.265244,0.005082,0.536746,0.388083,13.691934
7,1,255,84.43,0.190585,0.003655,0.53532,0.323764,14.209895
7,1,256,84.86,0.195818,0.003755,0.53542,0.332244,13.933017
7,1,256,85.86,0.195821,0.00376,0.535424,0.332391,13.933207
7,1,257,86.44,0.199129,0.003835,0.5355,0.335615,13.881795
7,1,267,87.36,0.454802,0.008675,0.54034,0.490207,10.937959
7,1,270,87.71,0.380134,0.007262,0.538927,0.449921,11.67113
7,1,272,88.63,0.38093,0.007278,0.538943,0.450526,11.667666
7,1,278,89.47,0.507088,0.009671,0.541336,0.532513,11.47061
7,1,279,89.92,0.368868,0.007048,0.538713,0.44914,12.149242
7,1,279,90.92,0.368854,0.007053,0.538718,0.449244,12.149601
7,1,280,91.3,0.367643,0.007033,0.538698,0.448596,12.162927
7,1,280,92.3,0.233773,0.004857,0.536522,0.369307,13.87736
7,1,281,93.08,0.128877,0.002481,0.534146,0.263521,15.638471
7,1,284,94.04,0.141483,0.002716,0.534381,0.275128,15.627095
7,1,284,95.04,0.129216,0.002492,0.534157,0.261789,15.62168
7,1,284,96.04,0.117451,0.002261,0.533926,0.247842,15.617388
7,1,286,96.43,0.112183,0.002159,0.533823,0.241616,15.628374
7,1,286,97.43,0.02823,6.06e-4,0.53227,0.127342,16.952083
7,1,291,98.15,0.045873,8.82e-4,0.532547,-0.151164,17.709045
7,1,291,99.15,0.053941,0.001042,0.532706,-0.163739,17.680025
7,1,291,100.15,0.062716,0.001208,0.532873,-0.176214,17.636704
7,1,300,100.53,0.015752,3.03e-4,0.531968,-0.087895,17.459159
7,1,300,101.53,0.015752,3.04e-4,0.531968,-0.087965,17.459162
7,1,302,102.54,0.016494,3.18e-4,0.531982,-0.089929,17.466416
7,1,304,102.79,0.037854,7.29e-4,0.532394,-0.135113,17.711523
7,1,307,103.54,2.87e-4,5e-6,0.53167,0.011613,17.447719
7,1,309,103.94,0.042149,8.11e-4,0.532475,0.139046,17.769271
7,1,309,104.94,0.054537,0.001057,0.532722,0.158611,17.830182
7,1,309,105.94,0.068153,0.001317,0.532981,0.176958,17.887112
7,1,310,106.42,0.074652,0.001436,0.5331,0.184763,17.911272
7,1,314,107.35,0.219699,0.004212,0.535876,0.313228,17.084331
7,1,314,108.35,0.17151,0.003301,0.534966,0.278466,17.090405
7,1,318,108.55,0.058841,0.001131,0.532796,0.165508,16.876808
7,1,318,109.55,0.058427,0.001126,0.532791,0.164758,16.914722
7,1,318,110.55,0.058034,0.001118,0.532783,0.16382,16.950573
7,1,319,111.14,0.057943,0.001114,0.532779,0.163361,16.968922
7,1,325,112.06,0.675983,0.012837,0.544501,0.553456,12.534684
7,1,328,112.99,0.673898,0.012805,0.54447,0.552729,12.541885
7,1,328,113.99,0.457846,0.008934,0.540598,0.457627,13.239682
7,1,329,114.37,0.378338,0.007229,0.538894,0.410401,13.503285
7,1,329,115.37,0.361876,0.006949,0.538614,0.403219,13.624621
7,1,329,116.37,0.345301,0.006634,0.538298,0.394975,13.738722
7,1,332,117.37,0.272241,0.005213,0.536878,0.351882,14.350563
7,1,332,118.37,0.313648,0.006008,0.537673,0.38109,14.643844
7,1,336,118.62,0.33156,0.006343,0.538008,0.382151,14.873361
7,1,336,119.62,0.403563,0.007798,0.539463,0.424206,14.868287
7,1,337,120.19,0.436221,0.008351,0.540015,0.439754,14.902108
7,1,337,121.19,0.037153,8.18e-4,0.532483,0.137893,17.044507
7,1,348,121.51,0.018148,3.49e-4,0.532014,0.089733,17.331811
7,1,348,122.51,0.028472,5.6e-4,0.532224,0.113407,17.311733
7,1,348,123.51,0.040452,7.91e-4,0.532455,0.134666,17.290693
7,1,349,124.15,0.049302,9.49e-4,0.532613,0.147507,17.274414
7,1,351,124.63,0.09174,0.001763,0.533428,0.201136,17.303629
7,1,351,125.63,0.119559,0.002309,0.533973,0.230096,17.2988
7,1,360,126.19,0.151369,0.002905,0.53457,0.26098,18.792594
7,1,360,127.19,0.144779,0.002788,0.534452,0.255765,18.585406
7,1,360,128.19,0.138454,0.002663,0.534328,0.25036,18.369445
7,1,361,128.67,0.135575,0.002603,0.534268,0.247757,18.26583
7,1,363,128.86,0.080179,0.001541,0.533206,0.189989,17.972169
7,1,363,129.86,0.044807,8.63e-4,0.532528,0.142303,17.794371
7,1,367,129.93,0.135047,0.002607,0.534272,0.244547,18.348476
7,1,373,130.01,0.171383,0.003288,0.534953,0.275668,18.685814
7,1,374,130.85,0.171986,0.003301,0.534965,0.276169,18.689721
7,1,374,131.85,0.235592,0.00458,0.536245,0.323309,19.067323
7,1,374,132.85,0.303391,0.005826,0.537491,0.363041,19.382683
7,1,381,133.02,0.042667,8.22e-4,0.532486,0.137839,18.5142
7,1,386,133.95,0.163668,0.003142,0.534806,0.267677,20.194266
7,1,389,134.87,0.370847,0.00709,0.538755,0.401267,22.670886
7,1,390,135.8,0.479026,0.009413,0.541077,0.463139,24.030402
7,1,390,136.8,0.595327,0.011607,0.543272,0.51571,25.244277
7,1,391,137.63,0.686419,0.013034,0.544699,0.547798,26.006898
7,1,392,137.71,0.683981,0.012997,0.544662,0.547064,25.980707
7,1,393,138.52,0.497558,0.009486,0.541151,0.466386,23.877183
7,1,395,138.69,0.431701,0.008243,0.539908,0.435888,22.872703
7,1,395,139.69,0.408592,0.007881,0.539546,0.426694,22.546775
7,1,395,140.69,0.382356,0.007355,0.539019,0.412521,22.093906
7,1,400,141.18,0.327756,0.006269,0.537933,0.382619,21.287144
7,1,400,142.18,0.337503,0.00647,0.538135,0.38862,21.272415
7,1,400,143.18,0.347366,0.006646,0.538311,0.393936,21.226779
7,1,406,143.38,0.376681,0.007263,0.538927,0.411727,21.755354
7,1,410,143.53,0.152893,0.002935,0.534599,0.258189,19.83354
7,1,413,143.71,0.119057,0.002287,0.533951,0.228152,19.399939
7,1,413,144.71,0.121639,0.00234,0.534004,0.230711,19.347697
7,1,416,145.58,0.123884,0.002379,0.534044,0.232698,19.293943
7,1,416,146.58,0.114281,0.0022,0.533864,0.222349,19.336246
7,1,422,147.47,0.033734,0.00064899999999999995,0.532314,0.120986,18.163765
7,1,423,148.45,0.035373,6.84e-4,0.532348,0.124189,18.171418
7,1,425,149.03,0.477299,0.009102,0.540766,0.453028,14.886851
7,1,425,150.03,0.477403,0.009112,0.540776,0.45327,14.886713
7,1,427,150.56,0.4771,0.009103,0.540767,0.453007,14.893148
7,1,427,151.56,0.42755,0.00824,0.539905,0.428371,15.426414
7,1,430,151.79,0.413055,0.007886,0.539551,0.418924,15.503909
7,1,430,152.79,0.386599,0.007396,0.539061,0.404694,15.728081
7,1,437,153.23,0.288653,0.005527,0.537192,0.352514,15.805598
7,1,437,154.23,0.333091,0.006554,0.538218,0.384039,15.501438
7,1,438,154.7,0.354037,0.007006,0.538671,0.397201,15.370651
7,1,438,155.7,0.411575,0.008241,0.539906,0.431528,15.184488
7,1,438,156.7,0.468696,0.00934,0.541004,0.460344,15.035948
