Trait,Chromosome,Marker,Position(cM),LOD(H0:H1),R2(H0:H1),TR2(H0:H1),Additive(H1),S1
7,1,61,66.69,0.075094,8.67e-4,0.587615,0.168169,0.300441
7,1,62,66.93,0.080684,9.29e-4,0.587677,0.173883,0.303826
7,1,62,67.93,0.071477,8.24e-4,0.587572,0.163646,0.303374
7,1,63,68.21,0.069825,8.04e-4,0.587553,0.161749,0.303047
7,1,64,68.45,0.088,0.001015,0.587763,0.182928,0.31111
7,1,64,69.45,0.086657,0.001012,0.587761,0.183238,0.318553
7,1,65,69.82,0.084933,9.78e-4,0.587726,0.180366,0.319667
7,1,66,70.75,0.106544,0.001227,0.587975,0.198434,0.361799
7,1,67,71.67,0.077967,8.98e-4,0.587647,0.170599,0.331334
7,1,68,72.29,0.130784,0.001506,0.588254,0.222246,0.372667
7,1,69,73.22,0.097463,0.001123,0.587871,0.191218,0.358982
7,1,69,74.22,0.02616,3.1e-4,0.587058,0.100284,0.293572
7,1,72,74.65,0.008864,1.02e-4,0.58685,0.057551,0.272674
7,1,72,75.65,0.005742,6.8e-5,0.586816,-0.047186,0.228653
7,1,73,75.82,0.010068,1.17e-4,0.586865,-0.062029,0.219714
7,1,73,76.82,0.012962,1.52e-4,0.5869,0.070086,0.301015
7,1,74,76.97,0.019685,2.27e-4,0.586975,0.085761,0.313837
7,1,74,77.97,0.011918,1.42e-4,0.586891,-0.06856,0.201515
7,1,75,78.21,0.027687,3.19e-4,0.587067,-0.102892,0.176388
7,1,76,79.13,0.096389,0.00111,0.587858,-0.193236,0.149267
7,1,76,80.13,0.154965,0.001806,0.588555,-0.245813,0.143936
7,1,76,81.13,0.22511,0.002609,0.589358,-0.294887,0.147938
7,1,77,81.63,0.267265,0.003105,0.589853,-0.321527,0.149314
7,1,80,81.98,0.40623,0.004658,0.591406,-0.39365,0.118925
7,1,81,82.9,0.409918,0.004706,0.591454,-0.393163,0.119169
7,1,83,83.73,0.517099,0.00594,0.592688,-0.439629,0.104914
7,1,84,84.19,0.29125,0.003347,0.590095,-0.33115,0.102972
7,1,84,85.19,0.301742,0.003576,0.590324,-0.341128,0.108491
7,1,84,86.19,0.305116,0.00363,0.590379,-0.342809,0.116338
7,1,84,87.19,0.300284,0.003474,0.590222,-0.33465,0.128135
7,1,85,87.35,0.299203,0.003437,0.590185,-0.332747,0.130442
7,1,86,88.31,0.327731,0.003763,0.590511,-0.346147,0.128895
7,1,86,89.31,0.216803,0.00254,0.589288,-0.286693,0.12747
7,1,86,90.31,0.123772,0.001441,0.588189,-0.218417,0.134128
7,1,88,90.7,0.156671,0.001804,0.588553,-0.243762,0.12799
7,1,88,91.7,0.086515,0.001044,0.587792,-0.186074,0.161307
7,1,89,92.42,0.044278,5.11e-4,0.587259,-0.130586,0.191109
7,1,89,93.42,0.031483,3.83e-4,0.587131,-0.112492,0.200912
7,1,89,94.42,0.019355,2.33e-4,0.586981,-0.08763,0.212484
7,1,91,94.8,0.015257,1.81e-4,0.586929,-0.077056,0.217235
7,1,91,95.8,0.002835,3.4e-5,0.586782,-0.033024,0.235306
7,1,92,96.81,4.16e-4,5e-6,0.586753,0.012463,0.260285
7,1,93,97.06,0.01556,1.81e-4,0.586929,0.077158,0.303758
7,1,95,97.81,6.09e-4,7e-6,0.586755,0.015271,0.262797
7,1,96,98.21,0.015092,1.74e-4,0.586922,0.074585,0.313243
7,1,96,99.21,0.00224,2.7e-5,0.586775,0.028939,0.274275
7,1,96,100.21,8.23e-4,1e-5,0.586758,-0.017334,0.240965
7,1,97,100.69,0.003843,4.4e-5,0.586792,-0.037061,0.228469
7,1,98,101.62,0.005247,6.1e-5,0.586809,0.043249,0.287677
7,1,98,102.62,1e-6,0,0.586748,5.46e-4,0.253222
7,1,100,102.82,3.07e-4,3e-6,0.586752,-0.010459,0.243663
7,1,101,102.88,0.001768,2e-5,0.586769,-0.02532,0.233101
7,1,101,103.88,2.52e-4,3e-6,0.586751,-0.009625,0.245008
7,1,101,104.88,1.1e-4,1e-6,0.586749,0.006335,0.258033
7,1,102,105.41,5.9e-4,7e-6,0.586755,0.014594,0.265165
7,1,103,106.33,0.002001,2.3e-5,0.586771,0.027109,0.274908
7,1,104,107.26,7.13e-4,8e-6,0.58675600000000006,-0.016207,0.241366
7,1,105,108.19,0.006334,7.3e-5,0.586821,-0.048307,0.219716
7,1,105,109.19,0.007136,8.6e-5,0.586834,-0.052774,0.224409
7,1,106,109.51,0.007061,8.4e-5,0.586832,-0.052614,0.227003
7,1,106,110.51,0.003994,5.1e-5,0.586799,0.040529,0.259828
7,1,106,111.51,0.041204,4.83e-4,0.587231,0.12429,0.238049
7,1,107,111.64,0.048039,5.55e-4,0.587303,0.13322,0.233468
7,1,107,112.64,0.093686,0.001137,0.587885,0.191948,0.244494
7,1,108,112.89,0.100165,0.001155,0.587903,0.193953,0.250773
7,1,108,113.89,0.037889,4.95e-4,0.587243,0.12637,0.280697
7,1,108,114.89,0.002891,3.8e-5,0.586786,0.034705,0.270981
7,1,109,115.78,0.004415,5.1e-5,0.586799,-0.040324,0.22269
7,1,109,116.78,0.056333,6.67e-4,0.587415,-0.145913,0.172619
7,1,110,117.34,0.106025,0.001221,0.58797,-0.197465,0.160178
7,1,110,118.34,0.053092,6.29e-4,0.587377,-0.142984,0.188949
7,1,111,118.9,0.029244,3.38e-4,0.587086,-0.105409,0.206993
7,1,111,119.9,0.001244,1.5e-5,0.586763,0.022368,0.260697
7,1,112,120.46,0.02235,2.58e-4,0.587006,0.092672,0.281121
7,1,112,121.46,0.095316,0.001159,0.587907,0.195223,0.291235
7,1,113,122.03,0.148762,0.001713,0.588461,0.236761,0.289653
7,1,113,123.03,0.228362,0.002638,0.589386,0.288941,0.319971
7,1,114,123.13,0.235246,0.00271,0.589459,0.292574,0.322178
7,1,114,124.13,0.187704,0.002167,0.588915,0.260538,0.319659
7,1,115,124.2,0.186448,0.002146,0.588894,0.259238,0.319509
7,1,116,125.12,0.406769,0.004667,0.591415,0.383914,0.42975
7,1,117,126.05,0.56537,0.006478,0.593227,0.454166,0.578891
7,1,117,127.05,1.049949,0.012152,0.5989,0.621765,0.997576
7,1,118,127.29,1.165946,0.013267,0.600015,0.649736,1.090535
7,1,119,128.22,1.924519,0.021623,0.608371,0.837466,1.519935
7,1,120,129.14,2.279208,0.025687,0.612435,0.911649,1.867203
7,1,121,130.07,3.067672,0.033937,0.620685,1.036873,0.495391
7,1,121,131.07,2.871542,0.033539,0.620287,1.033239,0.623103
7,1,122,131.9,2.423595,0.027096,0.613844,0.932179,1.095824
7,1,123,131.98,2.286051,0.025552,0.6123,0.904504,0.921185
7,1,124,132.96,2.086656,0.023397,0.610145,0.868221,0.766101
7,1,124,133.96,1.890575,0.021646,0.608394,0.842637,0.584641
7,1,125,133.99,1.884801,0.021566,0.608314,0.841293,0.578711
7,1,125,134.99,1.840085,0.021093,0.607841,0.827449,0.429029
7,1,126,135.45,1.782097,0.020065,0.606813,0.804954,0.334032
7,1,126,136.45,1.431959,0.017274,0.604022,0.748734,0.328213
7,1,126,137.45,0.98156,0.011585,0.598333,0.614895,0.440321
7,1,127,137.65,0.889005,0.01014,0.596888,0.57552,0.509762
7,1,128,137.8,0.909587,0.010505,0.597253,0.583612,0.488741
7,1,129,137.98,1.172554,0.013307,0.600055,0.656171,0.361891
7,1,129,138.98,1.07688,0.012408,0.599157,0.628915,0.308887
7,1,130,139.85,0.98301,0.011205,0.597953,0.593987,0.240782
7,1,130,140.85,1.429733,0.017117,0.603865,0.730718,0.19264
7,1,131,141.74,1.714809,0.019328,0.606076,0.77485,0.184818
7,1,131,142.74,1.706797,0.019796,0.606544,0.786904,0.181018
7,1,132,143.3,1.630872,0.018397,0.605145,0.761994,0.1578
7,1,132,144.3,1.766161,0.020673,0.607421,0.811643,0.266755
7,1,132,145.3,1.851192,0.021765,0.608513,0.838139,0.389271
7,1,134,146.06,1.85899,0.021153,0.607901,0.831001,0.517631
7,1,134,147.06,1.75561,0.020212,0.60696,0.820128,0.558811
7,1,135,147.23,1.731339,0.019892,0.60664,0.815126,0.550759
7,1,136,147.5,1.691677,0.019538,0.606286,0.808159,0.539872
7,1,136,148.5,1.491705,0.018569,0.605318,0.784136,0.52067
7,1,136,149.5,1.228764,0.01578,0.602528,0.719455,0.469339
7,1,136,150.5,0.930267,0.011495,0.598243,0.61097,0.409962
7,1,137,151.15,0.741929,0.008546,0.595294,0.525154,0.381562
7,1,137,152.15,0.601959,0.007027,0.593776,0.477534,0.31304
7,1,138,153.06,0.475102,0.005454,0.592202,0.422615,0.248102
7,1,138,154.06,0.380204,0.00446,0.591208,0.384056,0.239324
7,1,139,154.41,0.341423,0.003923,0.590671,0.361367,0.238515
7,1,139,155.41,0.335896,0.003929,0.590677,0.367189,0.228968
7,1,140,155.65,0.326591,0.003751,0.590499,0.360451,0.22557
7,1,141,156.58,0.245716,0.002828,0.589576,0.315939,0.221284
7,1,141,157.58,0.205948,0.002393,0.589141,0.293971,0.253323
7,1,142,157.66,0.202484,0.002331,0.589079,0.290438,0.256766
7,1,142,158.66,0.330409,0.003803,0.590551,0.374092,0.283585
7,1,143,158.75,0.33889,0.003894,0.590642,0.378845,0.284531
7,1,143,159.75,0.118895,0.001431,0.588179,0.232268,0.232768
7,1,144,160.19,0.053787,6.22e-4,0.58737,0.154175,0.226592
7,1,144,161.19,0.074354,8.6e-4,0.587608,0.181055,0.230976
7,1,145,161.23,0.074176,8.55e-4,0.587603,0.18059,0.23126
7,1,145,162.23,0.024513,2.84e-4,0.587032,0.106264,0.235169
7,1,146,162.28,0.02325,2.69e-4,0.587017,0.103495,0.235469
7,1,146,163.28,0.057917,7.16e-4,0.587464,0.170019,0.238922
7,1,148,164.03,0.088976,0.001061,0.58781,0.20795,0.246246
7,1,148,165.03,0.123433,0.001591,0.588339,0.260188,0.275451
7,1,148,166.03,0.151611,0.001886,0.588634,0.291126,0.316122
7,1,149,166.54,3.375618,0.045052,0.546826,1.151409,0.081874
7,1,150,166.62,3.528615,0.046734,0.548509,1.172927,0.128426
7,1,150,167.62,3.755725,0.049921,0.551695,1.212173,0.219023
7,1,151,168.53,3.935766,0.052158,0.553933,1.239609,0.281936
7,1,153,168.6,3.74747,0.049583,0.551358,1.207992,0.217022
7,1,153,169.6,3.398846,0.046498,0.548273,1.170723,0.218662
7,1,154,170.12,3.086754,0.041144,0.542918,1.101705,0.208727
7,1,154,171.12,3.458522,0.04609,0.547865,1.168171,0.443654
7,1,155,171.36,3.536529,0.046952,0.548726,1.179771,0.4543
7,1,156,172.29,4.100265,0.054151,0.555926,1.270437,0.265633
7,1,157,173.21,4.178038,0.054945,0.55672,1.279436,0.10579
7,1,159,173.9,4.429874,0.058328,0.560103,1.316222,0.249123
7,1,159,174.9,5.631406,0.078415,0.58019,1.524323,0.228078
7,1,159,175.9,6.363286,0.08449,0.586264,1.580734,0.304001
7,1,160,176.61,6.696275,0.085374,0.587148,1.588033,0.267997
7,1,160,177.61,5.741085,0.07692,0.578695,1.508412,0.195274
7,1,161,177.86,5.370978,0.071333,0.573108,1.452877,0.21606
7,1,162,178.78,4.232339,0.05562,0.557394,1.280653,0.967283
7,1,163,178.94,3.746506,0.049597,0.55137100000000006,1.210464,0.583603
7,1,163,179.94,3.428114,0.04594,0.547714,1.169207,0.730393
7,1,164,180.25,3.299465,0.043847,0.545621,1.144803,0.75752
7,1,165,180.89,2.938514,0.039331,0.541105,1.088413,0.613468
7,1,165,181.89,3.751923,0.051636,0.55341,1.245464,1.017586
7,1,166,182.63,4.083845,0.05381,0.555585,1.270409,1.003217
7,1,166,183.63,3.984534,0.052729,0.554503,1.257851,1.091025
7,1,167,183.71,3.969027,0.052397,0.554172,1.254207,1.079274
7,1,167,184.71,4.734255,0.064435,0.56621,1.401852,0.933457
7,2,1,0.01,2.654567,0.029541,0.616289,-0.941855,0.849504
7,2,1,1.01,2.313173,0.027919,0.614667,-0.918777,0.81931
7,2,1,2.01,1.72403,0.020281,0.607029,-0.787458,0.637542
7,2,2,2.13,1.642656,0.018909,0.605657,-0.760992,0.63852
7,2,3,3.04,1.508215,0.017171,0.603919,-0.728439,0.60096
7,2,4,3.18,1.938046,0.021793,0.608541,-0.825534,0.962289
7,2,4,4.18,2.16411,0.025842,0.61259,-0.895926,0.90697
7,2,4,5.18,2.252981,0.026431,0.613179,-0.903274,0.916381
7,2,4,6.18,2.254636,0.025325,0.612073,-0.881502,0.864019
7,2,5,6.22,2.253059,0.025266,0.612014,-0.880391,0.861231
7,2,6,6.44,2.244825,0.025185,0.611933,-0.878723,0.855507
7,2,6,7.44,2.586849,0.028948,0.615696,-0.938233,1.045605
7,2,7,7.62,2.637132,0.029338,0.616086,-0.944289,1.071488
7,2,8,8.32,3.051294,0.033822,0.62057,-1.018243,1.583205
7,2,9,9.1,3.70151,0.040627,0.627376,-1.122486,2.180682
7,2,9,10.1,3.698086,0.040911,0.627659,-1.129348,2.002173
7,2,10,10.43,3.683897,0.04068,0.627428,-1.127587,1.837015
7,2,10,11.43,3.618001,0.040389,0.62713699999999994,-1.123001,1.773972
7,2,10,12.43,3.53947,0.039702,0.62645,-1.112815,1.704281
7,2,10,13.43,3.444569,0.038492,0.62524,-1.095,1.618327
7,2,12,14.33,3.870245,0.04231,0.629058,-1.1494,2.306777
7,2,13,14.64,3.870291,0.042311,0.629059,-1.149412,2.306902
7,2,14,14.77,3.865526,0.042303,0.629051,-1.149293,2.311384
7,2,14,15.77,3.195661,0.037527,0.624275,-1.081343,1.949797
7,2,15,16.62,2.364705,0.026406,0.613155,-0.905642,0.877848
7,2,15,17.62,2.243569,0.026412,0.61316,-0.903608,0.86993
7,2,15,18.62,2.103894,0.025887,0.612635,-0.892586,0.831398
7,2,15,19.62,1.947248,0.024812,0.61156,-0.871988,0.763593
7,2,15,20.62,1.776189,0.023197,0.609945,-0.841393,0.673033
7,2,15,21.62,1.594385,0.021086,0.607834,-0.800599,0.570135
7,2,15,22.62,1.406666,0.018573,0.605321,-0.749942,0.46716800000000003
7,2,15,23.62,1.218857,0.015808,0.602556,-0.690629,0.375176
7,2,15,24.62,1.037252,0.012985,0.599733,-0.624897,0.30103
7,2,15,25.62,0.867707,0.010309,0.597057,-0.556002,0.246372
7,2,16,26.21,0.77687,0.008899,0.595647,-0.516139,0.224137
7,2,17,26.59,0.765655,0.008776,0.595524,-0.511514,0.244111
7,2,17,27.59,0.941024,0.011043,0.597791,-0.57414,0.068135
7,2,18,28.03,0.970724,0.011053,0.597801,-0.574678,0.045546
7,2,19,28.15,0.839591,0.009682,0.59643,-0.539089,0.041422
7,2,20,28.21,0.547667,0.00627,0.593018,-0.433318,0.082142
7,2,20,29.21,0.439737,0.005118,0.591866,-0.391098,0.078008
7,2,21,30.08,0.347115,0.003985,0.590733,-0.345022,0.077644
7,2,21,31.08,0.363411,0.004197,0.590945,-0.353992,0.080789
7,2,22,31.33,0.366665,0.004211,0.590959,-0.354604,0.081521
7,2,22,32.33,0.54494,0.006322,0.59307,-0.432998,0.083437
7,2,23,32.57,0.581731,0.006656,0.593404,-0.444026,0.083721
7,2,24,33.49,0.59942,0.00686,0.593608,-0.451729,0.051682
7,2,24,34.49,0.453751,0.005364,0.592112,-0.399594,0.087356
7,2,25,34.93,0.379824,0.004368,0.591116,-0.360808,0.114905
7,2,25,35.93,0.243098,0.002806,0.589554,-0.289101,0.113726
7,2,26,35.98,0.239814,0.002761,0.589509,-0.286772,0.113891
7,2,27,36.82,0.449059,0.005149,0.591897,-0.393247,0.089158
7,2,27,37.82,0.335472,0.003898,0.590646,-0.343367,0.111896
7,2,28,38.07,0.307564,0.003534,0.590282,-0.327408,0.119239
7,2,28,39.07,0.435872,0.005009,0.591757,-0.393714,0.118424
7,2,29,39.09,0.434726,0.004999,0.591747,-0.393361,0.118945
7,2,29,40.09,0.200355,0.002428,0.589176,-0.273361,0.210534
7,2,30,40.5,0.121653,0.001402,0.588151,-0.207732,0.25658
7,2,30,41.5,0.102432,0.001247,0.587996,-0.195666,0.258946
7,2,31,42.08,0.0856,0.001002,0.58775,-0.175429,0.262022
7,2,32,42.51,0.080255,9.42e-4,0.58769,-0.170133,0.262275
7,2,32,43.51,0.099773,0.001239,0.587987,-0.195133,0.263566
7,2,32,44.51,0.112859,0.001357,0.588105,-0.204232,0.267037
7,2,33,45.03,0.118506,0.001368,0.588116,-0.204992,0.268214
7,2,33,46.03,0.400175,0.004913,0.591661,-0.38591,0.215108
7,2,34,46.59,0.555139,0.006398,0.593146,-0.439399,0.191613
7,2,36,46.72,0.313744,0.00361,0.590359,-0.328903,0.21266
7,2,36,47.72,0.316035,0.003982,0.59073,-0.344517,0.223328
7,2,36,48.72,0.302055,0.003957,0.590705,-0.342869,0.232549
7,2,36,49.72,0.271996,0.003494,0.590242,-0.321929,0.241474
7,2,36,50.72,0.230869,0.002729,0.589477,-0.284525,0.252547
7,2,37,50.96,0.220143,0.002532,0.58928,-0.274114,0.255086
7,2,38,51.89,0.166654,0.001918,0.588666,-0.238994,0.223943
7,2,38,52.89,0.251637,0.002963,0.589711,-0.296197,0.25581
7,2,39,53.77,0.329798,0.003823,0.590571,-0.33623,0.292923
7,2,39,54.77,0.20462,0.00237,0.589118,-0.264193,0.26757
7,2,40,54.93,0.185996,0.00214,0.588888,-0.251052,0.262049
7,2,41,55.09,0.163767,0.001888,0.588636,-0.235775,0.242911
7,2,41,56.09,0.119171,0.00145,0.588198,-0.207159,0.320288
7,2,42,56.43,0.097847,0.001127,0.587875,-0.182811,0.34315
7,2,42,57.43,0.057191,6.64e-4,0.587412,-0.140047,0.316993
7,2,43,57.68,0.048524,5.59e-4,0.587307,-0.128516,0.309884
7,2,43,58.68,0.036322,4.25e-4,0.587173,-0.112066,0.292774
7,2,44,59.58,0.026449,3.07e-4,0.587055,-0.095423,0.278909
7,2,45,59.97,0.027073,3.12e-4,0.58706,-0.096174,0.274079
7,2,46,60.88,0.011864,1.37e-4,0.586885,-0.06406,0.25955
7,2,46,61.88,0.001308,1.6e-5,0.586764,-0.021521,0.254446
7,2,46,62.88,0.001428,1.7e-5,0.586765,0.022432,0.251737
7,2,47,63.78,0.010501,1.21e-4,0.586869,0.059970999999999997,0.251899
7,2,47,64.78,0.020709,2.45e-4,0.586993,0.085277,0.250841
7,2,48,65.65,0.031205,3.6e-4,0.587108,0.103637,0.248835
7,2,48,66.65,0.024871,2.91e-4,0.587039,0.093248,0.24601
7,2,48,67.65,0.018933,2.21e-4,0.586969,0.081345,0.24344
7,2,49,68.34,0.014417,1.67e-4,0.586915,0.070726,0.242436
7,2,49,69.34,0.05558,6.42e-4,0.58739,-0.138522,0.282915
7,2,51,69.36,0.056943,6.57e-4,0.587405,-0.140091,0.28347
7,2,51,70.36,0.038424,4.63e-4,0.587212,-0.117772,0.273637
7,2,52,71.25,0.022978,2.65e-4,0.587013,-0.089257,0.267342
7,2,52,72.25,0.049249,5.91e-4,0.58733900000000006,-0.133165,0.276659
7,2,52,73.25,0.08553,0.001046,0.587794,-0.177029,0.287208
7,2,52,74.25,0.130446,0.001591,0.588339,-0.21829,0.298019
7,2,52,75.25,0.18175,0.002169,0.588917,-0.25487,0.307708
7,2,57,76.24,0.76272,0.008703,0.595451,-0.508555,0.408172
7,2,58,76.42,0.764493,0.008725,0.595473,-0.509221,0.409208
7,2,60,77.15,0.793893,0.009066,0.595814,-0.524926,0.399668
7,2,61,77.58,0.820875,0.009367,0.596115,-0.535124,0.403875
7,2,62,78.51,1.022598,0.01164,0.598388,-0.59485,0.535638
7,2,62,79.51,1.102837,0.012952,0.5997,-0.631435,0.570338
7,2,63,80.07,1.092929,0.012421,0.599169,-0.621495,0.532975
7,2,63,81.07,0.980548,0.011542,0.59829,-0.602701,0.633846
7,2,64,81.56,0.910083,0.010759,0.597507,-0.58438,0.668751
7,2,65,82.27,0.65339,0.008114,0.594862,-0.506845,0.713081
7,2,66,82.87,0.426923,0.004933,0.591681,-0.393394,0.77688
7,2,67,83.45,0.366602,0.004426,0.591174,-0.373645,0.521951
7,2,68,83.94,0.454949,0.005239,0.591987,-0.406954,0.522097
7,2,68,84.94,0.482012,0.005616,0.592364,-0.423034,0.551037
7,2,69,85.21,0.488054,0.005682,0.59243,-0.425986,0.556798
7,2,69,86.21,0.507402,0.005995,0.592743,-0.44013,0.59192
7,2,70,87.14,0.502363,0.005756,0.592504,-0.43382,0.580688
7,2,71,88.07,0.331652,0.00381,0.590558,-0.352188,0.472697
7,2,71,89.07,0.417838,0.004852,0.5916,-0.39901,0.487207
7,2,73,89.31,0.431927,0.004953,0.591701,-0.403745,0.481086
7,2,74,90.28,0.287145,0.003309,0.590058,-0.328741,0.449529
7,2,75,90.51,0.388026,0.004454,0.591202,-0.380183,0.513481
7,2,75,91.51,0.178827,0.002076,0.588824,-0.261187,0.3755
7,2,76,91.59,0.166019,0.001917,0.588665,-0.251118,0.366929
7,2,76,92.59,0.154141,0.001777,0.588525,-0.242731,0.366029
7,2,77,92.78,0.152236,0.001755,0.588503,-0.241426,0.366041
7,2,77,93.78,0.167741,0.002016,0.588765,-0.260523,0.417084
7,2,78,94.13,0.161435,0.001878,0.588627,-0.25226,0.419366
7,2,79,94.38,0.072511,8.36e-4,0.587584,-0.16873,0.32654300000000003
7,2,79,95.38,0.094813,0.00113,0.587878,-0.197473,0.331506
7,2,79,96.38,0.116812,0.001374,0.588122,-0.219643,0.333992
7,2,80,96.9,0.138382,0.001601,0.588349,-0.238326,0.341956
7,2,81,97.03,0.295885,0.003409,0.590157,-0.347511,0.447095
7,2,82,97.23,0.297671,0.003446,0.590194,-0.349563,0.446864
7,2,82,98.23,0.251966,0.003145,0.589893,-0.333926,0.423913
7,2,82,99.23,0.197849,0.002549,0.589297,-0.300963,0.395638
7,2,82,100.23,0.141709,0.001784,0.588532,-0.25245,0.364976
7,2,83,101.13,0.096288,0.00113,0.587878,-0.201707,0.338384
7,2,84,101.43,0.098813,0.001152,0.5879,-0.203514,0.34284
7,2,85,101.67,0.21931,0.002522,0.589271,-0.299228,0.416191
7,2,85,102.67,0.174659,0.002014,0.588762,-0.269306,0.390268
7,2,86,103,0.160697,0.00185,0.588598,-0.258951,0.379831
7,2,87,103.92,0.114688,0.001321,0.588069,-0.224501,0.344977
7,2,88,104.85,0.100615,0.001159,0.587907,-0.216112,0.329308
7,2,88,105.85,0.063096,7.3e-4,0.587478,-0.177649,0.292895
7,2,89,106.09,0.055093,6.36e-4,0.587384,-0.167283,0.285019
7,2,89,107.09,0.044631,5.45e-4,0.587293,-0.159069,0.283632
7,2,90,107.98,0.033841,3.91e-4,0.58714,-0.138809,0.277665
7,2,91,108.5,1.254677,0.016374,0.540707,0.709302,0.084504
7,2,91,109.5,1.076777,0.014397,0.538731,0.661602,0.088228
7,2,92,110.05,0.957692,0.012548,0.536881,0.61565,0.107455
7,2,92,111.05,1.092277,0.01434,0.538674,0.656539,0.085486
7,2,93,111.41,1.143761,0.014973,0.539306,0.670744,0.079999
7,2,93,112.41,1.840404,0.025656,0.549989,0.879996,0.254324
7,2,93,113.41,2.45378,0.032038,0.556371,0.985955,0.424747
7,2,94,113.65,2.582891,0.033126,0.557459,1.003049,0.453743
7,2,94,114.65,2.987288,0.040782,0.565115,1.110384,0.372004
7,2,94,115.65,3.268006,0.044396,0.568729,1.157765,0.374334
7,2,94,116.65,3.450282,0.045514,0.569847,1.173114,0.343857
7,2,95,117.13,3.506665,0.045347,0.569681,1.171979,0.31536
7,2,96,117.58,3.528825,0.045421,0.569754,1.172719,0.317138
7,2,97,117.97,3.781337,0.047823,0.572157,1.195959,0.588951
7,2,98,118.41,3.871706,0.049237,0.573571,1.215241,0.615117
7,2,98,119.41,4.895683,0.062031,0.586364,1.373401,0.283624
7,2,99,119.73,5.035344,0.062381,0.586714,1.379696,0.252487
7,2,99,120.73,4.433667,0.055884,0.580218,1.317663,0.145626
7,2,100,120.88,4.312753,0.053955,0.578289,1.29827,0.1376
7,2,101,121.6,4.092638,0.051363,0.575697,1.263609,0.122155
7,2,101,122.6,4.039751,0.051015,0.575348,1.265978,0.102898
7,2,102,122.85,4.000314,0.050257,0.57459,1.259945,0.083389
7,2,103,123.77,4.023147,0.05055,0.574883,1.284348,0.036906
7,2,103,124.77,3.811304,0.049651,0.573985,1.27335,0.05688
7,2,104,125.26,3.552012,0.045236,0.569569,1.2180280000000001,0.058917
7,2,104,126.26,3.710665,0.047649,0.571982,1.24963,0.069326
7,2,105,126.41,3.661405,0.046206,0.57054,1.229927,0.069778
7,2,106,126.56,3.662326,0.046232,0.570566,1.2303,0.069445
7,2,106,127.56,3.831353,0.04855,0.572884,1.267282,0.1156
7,2,107,127.97,3.877408,0.048839,0.573173,1.275074,0.100197
7,2,107,128.97,4.27923,0.05445,0.578784,1.338404,0.29097
7,2,108,129.04,4.261965,0.054218,0.578551,1.335463,0.288446
7,2,109,129.36,3.145472,0.040115,0.564449,1.160932,0.356879
7,2,110,129.62,3.155127,0.040315,0.564648,1.16264,0.356746
7,2,110,130.62,3.179329,0.04087,0.565204,1.170169,0.374501
7,2,110,131.62,3.182786,0.040697,0.56503,1.169289,0.316199
7,2,111,132.11,0.373723,0.004289,0.591037,0.471915,0.577972
7,2,111,133.11,0.423987,0.004869,0.591617,0.482556,0.598477
7,2,112,133.16,0.427028,0.004906,0.591654,0.483569,0.597869
7,2,112,134.16,0.557641,0.007161,0.593909,0.564731,0.671605
7,2,112,135.16,0.596311,0.007035,0.593784,0.543674,0.606578
7,2,113,135.25,0.599301,0.007003,0.593751,0.540993,0.591216
7,2,113,136.25,0.8195,0.009521,0.596269,0.612267,0.326878
7,2,114,136.38,0.8282,0.009453,0.596201,0.608036,0.311749
7,2,114,137.38,0.771169,0.009435,0.596184,0.599618,0.435519
7,2,115,138.18,0.641091,0.007334,0.594082,0.522318,0.56287
7,2,115,139.18,0.553476,0.006694,0.593442,0.494234,0.529104
7,2,115,140.18,0.444608,0.005389,0.592137,0.440295,0.465835
7,2,116,141.03,0.34853,0.004004,0.590752,0.377711,0.405441
7,2,117,141.52,0.42215,0.004925,0.591673,0.415779,0.42236
7,2,118,142.29,0.520795,0.005964,0.592712,0.45487,0.471521
7,2,119,143.22,0.446302,0.005121,0.591869,0.421888,0.417162
7,2,119,144.22,0.31056,0.003742,0.59049,0.359084,0.368821
7,2,120,144.77,0.237978,0.00277,0.589518,0.307058,0.346185
7,2,121,144.79,0.241314,0.002778,0.589526,0.305907,0.337415
7,2,121,145.79,0.297861,0.003845,0.590593,0.358113,0.3228
7,2,121,146.79,0.335047,0.004411,0.591159,0.382125,0.316866
7,2,121,147.79,0.343689,0.004234,0.590982,0.373308,0.32836
7,2,122,148.33,0.337651,0.00389,0.590639,0.357478,0.343176
7,2,122,149.33,0.37254,0.00484,0.591588,0.398384,0.32867
7,2,122,150.33,0.361898,0.004664,0.591412,0.390435,0.363867
7,2,123,151.23,0.31689,0.00364,0.590388,0.344398,0.443207
7,2,123,152.23,0.264759,0.003131,0.589879,0.318898,0.43738
7,2,123,153.23,0.210675,0.002493,0.589241,0.284278,0.424868
7,2,124,154.06,0.167174,0.001927,0.588675,0.249835,0.409963
7,2,125,154.42,0.156789,0.001804,0.588553,0.241175,0.381979
7,2,125,155.42,0.198161,0.002308,0.589056,0.272801,0.413168
7,2,125,156.42,0.240251,0.002764,0.589512,0.298837,0.439598
7,2,126,156.48,0.239205,0.002753,0.589501,0.298208,0.439139
7,2,127,157.09,0.077897,9e-4,0.587648,0.16913,0.334568
7,2,128,157.26,0.078498,9.08e-4,0.587656,0.169918,0.334797
7,2,128,158.26,0.13423,0.001608,0.588357,0.227496,0.378419
7,2,128,159.26,0.205334,0.002492,0.589241,0.285344,0.432395
